,_id,source,content,publisher,published_at,picture,title
45,5eeabb1c13d31358e171d830,Instagram,"خبر موت الرئيس الفرنسي السابق جاك شيراك هذا النهار 26 سبتمبر 2019. 
#jacques_chirac
#جاك_شيراك
#تعلم_الفرنسية_مع_أسماء",apprendre_le_fr,2019-09-26 20:28:22,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/71788034_921188564916866_1231603123222243141_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=5U4Jyq1Nb7MAX_BIZ6e&oh=ff6f8286fc150fe1cbee62272ad8f740&oe=5F12F64C,
46,5eeabb1c13d31358e171d831,Instagram,"#Macron est arrivé au domicile de #Jacques_Chirac à #Paris

#France #Paris #Macron #AinFrNews",alainfrnews,2019-09-26 20:07:11,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/71011224_1133279263527840_4393058563907422968_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=X6-pTagVay4AX-vIuVb&oh=a52c2b981b2df30c06352a91ceb28b7c&oe=5F15E242,
47,5eeabb1c13d31358e171d832,Instagram,"تمنى رئيس الجمهورية الفرنسية السيد #إيمانوييل_ماكرون  أن يقوم الفرنسيون بتقديم واجب العزاء والنعي للرئيس الراحل جاك شيراك الذي غادر عالمنا اليوم سيفتح قصر الإليزيه أبوابه يوم الخميس ٢٦ سبتمبر ٢٠١٩ من الساعة ٩ مساءً حتى يتمكن الفرنسيون الذين يرغبون في الإعراب عن تعازيهم سيتم وضع مجموعة من برقيات التعازي الرسمية تحت تصرفهم في بهو قصر الإليزيه حتى يوم الأحد الموافق ٢٩ سبتمبر سيكون المدخل من ٥٥ شارع روي فاوبورغ سانت هونوري وتم إعلان يو الاثنين الموافق ل ٣٠ سبتمبر (يوم حداد وطني) ستقام مراسم التشييع الرسمية للرئيس الراحل جاك شيراك في كنيسة سان سولبيس يوم الاثنين ٣٠ سبتمبر الساعة ١٢ ظهرا.

The President of the Republic of France Mr.#Emmanuel_Macron hoped that the French people could pay tribute to the late President #Jacques_Chirac who has passed away today The Palais de l'Elysée will open its doors on Thursday, September 26, 2019, from 21:00, so that the French people who wish to express their condolences A collection of condolences will be placed at their disposal in the vestibule of honor of the Elysée Palace until Sunday 29 September inclusive The entrance will be at 55, rue du Faubourg Saint-Honoré Monday, September 30 is declared (day of national mourning)  A solemn service for President Jacques Chirac will be held at Saint-Sulpice Church on Monday, September 30 at 12:00.

Der Präsident der Republik Frankreich, Herr #EmmanuelMacron, hoffte, dass das französische Volk dem verstorbenen Präsidenten #JacquesChirac, der heute verstorben ist, seinen Tribut zollen könne. Das Palais de l'Elysée wird am Donnerstag, dem 26. September 2019, ab dem 21. seine Pforten öffnen : 00, damit die Franzosen, die ihr Beileid ausdrücken möchten Eine Sammlung von Beileidsbekundungen wird bis einschließlich Sonntag, den 29. September im Vestibül des Elysée-Palastes aufbewahrt. Der Eingang befindet sich in der Rue du Faubourg Saint-  Ehrenmontag, 30. September (Tag der nationalen Trauer) Ein feierlicher Gottesdienst für Präsident Jacques Chirac findet am Montag, 30. September, um 12:00 Uhr in der Kirche Saint-Sulpice statt. ⚫⚫⚫
🇨🇵🇨🇵🇨🇵",mayyarshehadeh,2019-09-26 18:37:36,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/70552301_520895231803197_2898435773088814792_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=DQ9qIUzlEaoAX9zpIrk&oh=629b1a365e420c3228af223e5d2d04b7&oe=5F13A373,
48,5eeabb1c13d31358e171d833,Instagram,"R.I.P. Jacques Chirac 🇫🇷...
#jacques_chirac#jacqueschirac#france",nourashariri,2019-09-26 17:33:10,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70055950_166808671108948_4119531983257711510_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=XAq7K4hNEcIAX-QT602&oh=ea9c2c0172597adbe6ff53334049983a&oe=5F1471E4,
49,5eeabb1c13d31358e171d834,Instagram,Mort de #Jacques_chirac,casa_brik,2019-09-26 17:33:07,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/70036036_528486651251381_557641207112899868_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=uszhRsVaaEUAX9TY4o-&oh=53ff734876ab9ab9b17ef66eedb0765a&oe=5F151B72,
50,5eeabb1c13d31358e171d835,Instagram,#french #learnfrench #learn_french #francais #apprendrelefrançais #apprendre_français #jacqueschirac #Jacques_Chirac #فرنساوي #فرنسي #تعلم_فرنسي #تعليم_فرنسيII #جاك شيراك,france_learning_french,2019-09-26 16:48:05,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/71509700_2354205518166701_3189512458098533514_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=d1FXUs6W_G0AX_b5qkH&oh=2bc79d8f7ceacd38771c7b04a2a16565&oe=5F15B595,
51,5eeabb1c13d31358e171d836,Instagram,"“#Jacques_Chirac était un #humaniste, fidèle ami du #Togo et de son peuple.

Homme de conviction et de vision, il a toujours assumé son ouverture. Je salue ici sa mémoire et présente mes condoléances et celles du peuple togolais à la famille éplorée et à toute la nation française.” #FEG",merlinnyqqov,2019-09-26 16:40:37,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/71812153_884605281940977_5034597664029391454_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=JaFG34XTHMQAX95xlXJ&oh=9361f03f7031b3922eb2fa9e0c34eee4&oe=5F150A9D,
52,5eeabb1c13d31358e171d837,Instagram,"ecology before everyone else:"" Our house is burning and we look elsewhere. Nature, mutilated and over-exploited, is no longer able to recover and we refuse to admit it. Humanity suffers (...) from mal-development, in the North as well as in the South, and we are indifferent. The Earth and humanity are in peril and we are all responsible for it. It is time, I think, to open our eyes. On all continents, the warning signals are coming on. (…). We can't say we didn't know! Let us be careful that the 21st century does not become (...) that of a crime of humanity against life"". #Jacques_Chirac 2002. The former President of the French Republic #Jacques_Chirac has left us today. May his soul rest in peace
#france #Jacques_Chirac #liberal_International #French #peace",hakimaelhaite4,2019-09-26 16:34:12,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/70015779_419465098699165_9218832306483125459_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=-_Ndwk-3vu4AX85jBli&oh=b939805a89b327d03f30619cc424d85a&oe=5F1529CF,
53,5eeabb1c13d31358e171d838,Instagram,Rest In peace #Jacques_Chirac,maherhussain12,2019-09-26 14:59:21,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/71146465_1101394090059893_4456714768748261112_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wBWmJ-B9FBQAX-oJdKZ&oh=123b644f94d615cfa6243f469fe183b3&oe=5F1634C9,
54,5eeabb1c13d31358e171d839,Instagram,"La #France perd aujourd'hui un grand homme d'État. Je retiens de Jacques Chirac sa proximité avec les gens, son combat contre l'extrémisme, son courage d'avoir dit non à la guerre en Irak, sa mise en garde contre le réchauffement climatique. 
Mes profondes condoléances à sa famille, ses proches et au peuple français.
#RIP #Jacques_Chirac  #Notre_maison_brûle_et_nous_regardons_ailleurs",sofianelsayd,2019-09-26 14:57:42,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/69827252_710495992695970_7636092565717135051_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=LLBdd0lp7C0AX_YMvrL&oh=75350c3a7b23ffb24fdecc8e014dcaa2&oe=5F137F2B,
55,5eeabb1c13d31358e171d83a,Instagram,"#thegreatdays #2009 1er nov 2009
à la #mémoire de #jacqueschirac 
#sincere #condoleances ...
#jacques_chirac 의 기억과 함께
in memory of #jacqueschirac 
#sincere_condolences ...",the_great_days,2019-09-26 13:33:04,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e15/70444602_684409128723342_8789434468220038397_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=WywBT4AM0nQAX9GuBwJ&oh=df208bf93a997e654b63dca9aca4fb23&oe=5F13FF08,
56,5eeabb1c13d31358e171d83b,Instagram,#RIP #jacques_Chirac 🙏🏾🇫🇷,iamgustdandy,2019-09-26 13:19:48,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/69903166_2416029835146607_1787962337446953074_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4RUDvbPlNHwAX_BZXD_&oh=86d0f237cd71f3f779518cb3ad633e31&oe=5F1477FD,
57,5eeabb1c13d31358e171d83c,Instagram,"Rip Jacques Chirac
Nous avons perdu un grand ami du Maroc, toutes mes condoléances au peuple Français. 
#Maroc #France #jacques_chirac #ami 
@lafranceaumaroc",souad_bouziani,2019-09-26 12:51:11,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/70794636_502697040292326_6710933639761951620_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=iWXKcG8nALQAX83QBO9&oh=97360216e5f04dc7c05dd2b346e5c376&oe=5F13854F,
58,5eeabb1c13d31358e171d83d,Instagram,"نشعر بالحزن لوفاة الرئيس الفرنسي السابق السيد #جاك_شيراك عن عمر ناهز ٨٦ عام الرئيس الفرنسي السابق شيراك كان شريكا رائعا لألمانيا خاصة ولأوروبا عموما نقدم خالص عزائنا لأسرته ونشارك الفرنسيين حزنهم،
لروحه الرحمة وعليها السلام.

Feeling very sad about the death of #Jacques_Chirac At the age of 86 years former French President was an outstanding partner and friend to us Germans we mourns with his family and with the French people for a great statesman and European,
May his soul rest in peace and mercy.

Ich bin sehr traurig über den Tod von #JacquesChirac. Im Alter von 86 Jahren war der ehemalige französische Präsident ein hervorragender Partner und Freund von uns Deutschen. Wir trauern mit seiner Familie und dem französischen Volk um einen großen Staatsmann und Europäer.
Möge seine Seele in Frieden und Barmherzigkeit ruhen. ⚫⚫⚫
🇨🇵🇨🇵🇨🇵",mayyarshehadeh,2019-09-26 12:34:55,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/69723059_745937709179849_2586852872004066846_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=g7Iu_O3AIxEAX_tlBKp&oh=719081cbaf40d2d5b46a98dd0f4ee607&oe=5F12D9B2,
59,5eeabb1c13d31358e171d83e,Instagram,"الرئيس الفرنسي السابق الملقب بصديق المغرب، توفي هذا اليوم الخميس 26 شتنبر 2019.
Que son âme repose en paix 🕊

#europe
#france
#maroc
#jacques_chirac",all.news1,2019-09-26 12:14:24,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/69459279_155571035512043_2526866707196487478_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=UkAiLLc2P0kAX8SjQfG&oh=71dd9e8cae879655e75e333b480a2903&oe=5F14F906,
60,5eeabb1c13d31358e171d83f,Instagram,"Rest in peace, Mr President.
#chirac #jacques_chirac #president #france🇫🇷 #paris  #correze",lazablues,2019-09-26 12:04:56,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/71089942_152752605822620_5804882844536499501_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=4N11R7cTe2EAX8GlsIk&oh=a452df5ae91bfd9f1e8db5169c62c6ac&oe=5F14ED58,
61,5eeabb1c13d31358e171d840,Instagram,"توفي الرئيس الفرنسي السابق #جاك_شيراك الخميس عن عمر ناهز 86 عاما، كما نقلت وكالة الأنباء الفرنسية عن عائلته
#France #Jacques_Chirac #فرنسا #جريدة_المال #almalnews",almalnews,2019-09-26 11:34:07,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/69526673_422989268349938_4772243713032894882_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=otqWJjPdOREAX_yoySS&oh=3100d060826429f7fd3600e18eb2c698&oe=5F15DFCD,
62,5eeabb1c13d31358e171d841,Instagram,"M.le Présidant #Jacques_Chirac est décédé , le 26 Septembre 2018, ( les photos : visite de Président Khatami à Paris, et l’accueil officielle de M. Chirac, 28 Octobre 1999) 
ژاك شيراك رئيس جمهور سابق فرانسه امروز ٤-٧-٩٨ درگذشت
عكسها به استقبال آقاي ژاك شيراك از رئيس جمهور سيدمحمد خاتمي، در سفر ٧آبان ١٣٧٨ مربوط است.",mehdi.zare.iran,2019-09-26 11:33:31,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69810636_950980271910600_4306327475850568193_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=28Fb2-jFj64AX_QZ0O4&oh=871e1efffd3e09d0e90019191214f75b&oe=5F15140C,
63,5eeabb1c13d31358e171d842,Instagram,En se jours j'apprend le décès d'un grand homme de la France partie aujourd'hui  même si je ne suis pas français aimais bien sa façon qu'il étais #rip #jacques_chirac,cedricvwaris,2019-09-26 11:32:49,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/70586780_142520766977505_6048570089963493577_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=n0DZ3iwRecgAX9i0VMq&oh=8c48847849fd6d9f0dfb85de4545b6a1&oe=5F144BBC,
64,5eeabb1c13d31358e171d843,Instagram,"A great man france will miss him, The former French president Jacques Chirac died on Thursday, September 26 2019 at the age of 86 years. ©Alfred Yaghobzadeh

#france #president #Jacques_Chirac #JacquesChirac #died #photography #photojournalism #Alfred_Yaghobzadeh #AlfredYaghobzadeh",alfredyaghobzadehphoto,2019-09-26 11:25:01,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/69646795_371400680475107_6869050359860567428_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=g2WwmG5vGB8AX8stzl1&oh=79260f6bff2a34cbe4c9bb7dc229aedf&oe=5F163AC1,
65,5eeabb1c13d31358e171d844,Instagram,"#URGENT 
L’ancien président de la République Française #Jacques_Chirac est mort jeudi 26 septembre. Il était âgé de 86 ans.

Source :  RTL",hits2babi,2019-09-26 11:24:04,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/71204145_132983021326080_8589983717026530886_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=9VdJoKGPJKQAX-S0Ula&oh=49549437242c9507423c040ec011e281&oe=5F156195,
66,5eeabb1c13d31358e171d845,Instagram,"🔴URGENT_FRANCE 
L'ancien président de la République française #Jacques_Chirac est mort  à l'âge de 86 ANS, a annoncé sa famille à l'AFP.",libre_magazine,2019-09-26 10:40:38,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/69891177_910471185992166_99914151576945576_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lciY-Re9C08AX9HO65_&oh=808d3caa6fd9b12ec4cb4767f465217d&oe=5F154AD8,
67,5eeabb1c13d31358e171d846,Instagram,"#Jacques_Chirac est décédé à l’âge de 86 ans

L’ancien président de la République Jacques Chirac est mort jeudi 26 septembre. Il était âgé de 86 ans.
#Thiey_rewmi",thiey_rewmi,2019-09-26 10:22:45,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/70319240_436519020541221_817435889816720266_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=B2cbTtkHQd4AX-mrcnN&oh=573f06e89765cdb62bf290b2d932a89c&oe=5F1389DD,
68,5eeabb1c13d31358e171d847,Instagram,"Morning coffee with my uncle #Abderahim  and my cousin #Aicha ☕🎉 #holidays #tangier #relaxingtime
#north_morroco #family🇪🇸 #goodtime #politic🌍 #hassan2 🇲🇦#ghandi🇮🇳 #jacques_chirac 🇫🇷 #yasser_arafat 🇵🇸#elisabeth2 🇬🇧 #nelson_mandela 🇿🇦",redaelkarti,2018-08-10 20:25:07,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/38520406_2208979932712735_6496570435327492096_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=erhWAjnt1SoAX_uWzIA&oh=e5a34c5a888bfec4f167b58b50a15a50&oe=5F16041F,
69,5eeabb1c13d31358e171d848,Instagram,"الملك الراحل الحسن الثاني رحمه الله سياسي محنك و رائد عظيم من رواد السلام ❤
#maroc #morocco #Rabat #achalmalik #royalfamily #king_hassan_2 #الله_الوطن_الملك #الله_ينصر_سيدنا #المغرب #الحسن_الثاني #محمد_السادس #فلسطين #ياسر_عرفات #france #jacques_chirac #paix #hassan2 #mohammed_6",king_hassan_2,2018-08-06 09:47:52,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/37598889_413946375796653_2996936155179515904_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2m4v_rjQJSoAX_7hiey&oh=192ca588ef314b1cf930cdaff52d8882&oe=5F13439F,
70,5eeabb1c13d31358e171d849,Instagram,"ژاک شیراک “رئیس‌جمهور فرانسه” کسی بود که بالاخره قبول کرد که ایران، سهامدار یکی از نیروگاه هسته‌ای فرانسه باقی بماند و گزارش شده که ایران ۱.۶میلیارد دلار سود ناشی از مالکیت این سهم را دریافت کرد.
در قسمت دهم #پادکست دایجست تاریخچه این سهام و برنامه‌های هسته‌ای ایران را از ابتدا تا کنون بررسی کردیم. این اپیزود از طریق لینک در صفحه قابل دسترسی است.
#پادکست #دایجست #podcast #nucleardeal #jacques_chirac #iran",digesttt.podcast,2018-07-19 05:23:53,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/36755238_1627430247386453_3238836890907967488_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=esX8vJPpaDsAX827WzQ&oh=e82c446e337c0926024c4e31ee37c3a8&oe=5F12B27A,
71,5eeabb1c13d31358e171d84a,Instagram,#Ronaldinho #ball #feet #learn #art #arts #Song #jacques_chirac #Singer #war #Music #peace #alone #edge #footballer #football #build #one #two #three #undertaker #france #franch #feminist #quote #musical #Pop #quotes #Rap #bahrain,ivy.bahrain,2018-03-21 20:49:24,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/29094794_1871600399526477_6488586842743504896_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Vc13Ee-dyP8AX8c3Kcy&oh=679ea5e434b2225f5f657eb7e59bf63b&oe=5F149B3F,
72,5eeabb1c13d31358e171d84b,Instagram,#Ronaldinho #ball #feet #learn #art #arts #Song #jacques_chirac #Singer #war #Music #peace #alone #edge #footballer #football #build #one #two #three #undertaker #france #franch #feminist #quote #musical #Pop #quotes #Rap #bahrain,ivy.bahrain,2018-03-21 20:21:48,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/29093670_366171083861263_8470431632409493504_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=zPoMALogYA0AX-xeChQ&oh=ad2f216d89f3bdc90cf2fd0326acb9a9&oe=5F13FB4A,
73,5eeabb1c13d31358e171d84c,Instagram,#jacques #chirac #jacqueschirac #coffee #drink #trust #Song #jacques_chirac #Singer #war #Music #peace #alone #edge #go #can #build #one #two #فرنسا #undertaker #france #franch #feminist #quote #musical #Pop #quotes #Rap #bahrain,ivy.bahrain,2018-03-20 20:52:46,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/29087232_1634520669936374_6222324403972079616_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AddpI_DhjfkAX-xQ91g&oh=3b1054a4b35cf8b2a132d6ceb4a1616a&oe=5F15F047,
74,5eeabb1c13d31358e171d84d,Instagram,#jacques #chirac #jacqueschirac #coffee #drink #trust #Song #jacques_chirac #Singer #war #Music #peace #alone #edge #go #can #build #one #two #three #undertaker #france #franch #feminist #quote #musical #Pop #quotes #Rap #bahrain,ivy.bahrain,2018-03-20 19:49:55,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/29094073_1727342750692052_8307083709631168512_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2Jgfk0oAuOMAX__NDcy&oh=1c04b91ace283c598b040e2cb4f4cac4&oe=5F161D51,
75,5eeabb1c13d31358e171d84e,Instagram,#jacques_chirac #france #caricature #portrait #colours #drawing #painting #art#lebanon #lebanese #beirut #الوان #رسم #لوحة #كاريكاتير #instaart #instacaricature,hanibaayounart,2016-09-21 12:22:23,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e35/14369079_1638434996487027_7016746783678136320_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fXWt_g8p_0UAX85xojW&oh=b65d43296486bdb53c7dfc8098c278a2&oe=5F127485,
76,5eeabb1c13d31358e171d84f,Instagram,"اللواء #عاطف_ابوخزيم مع صديقة #Jacques_Chirac  فى اخر زياراتة لمصر 😎
#جهاز_المخابرات_الحربية و #رئيس_فرنسا 🔫👮😎",umar_aboukhozaim,2015-10-01 02:11:24,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e35/11918018_531782036972268_859843042_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=seJaj-PSv8UAX-OOOOk&oh=6b04209a14c3a6e92b07db7a10b48060&oe=5F12FD42,
77,5eeabb1c13d31358e171d850,Instagram,Seen in #Beirut : #Jacques_Chirac swagging. #Lebanon #tshirt,vinciane_jacquet,2015-06-06 12:29:41,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/e15/11372522_1419244155067338_466189086_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=TctR1PhMD_QAX8enA_g&oh=ac4bb7f9997488f814bd7484df62e8c8&oe=5F15EB93,
78,5eeabb1c13d31358e171d851,Instagram,)) رجل  حكيم ينتهج سياسة حكيمة في علاقات دولة #الامارات  المتميزة مع دول العالم وهو حريص كل الحرص للحفاظ على الروابط والعلاقات الوطيدة التي تربط بين دولة #الامارات العربية المتحدة و #فرنسا،، والتي أثمرت  عن تفاهم كبير وتقارب ملحوظ في وجهات النظر بين البلدين الصديقين،، وتعاون مستمر بينهما في كافة المجالات،، ونجد الرغبة لدى سموه بضرورة ايجاد توازن و تحاور بين العالمين العربي والاسلامي والمجموعات الاخرى في العالم،،، الأمر الذي يتطلب ايجاد نظام وآليات تستهدف البشرية والتاريخ الإنساني بمجمله ..)) #جاك_شيراك -رئيس الجمهورية الفرنسية  1995 -2007,jassim_albulooshi,2013-07-28 19:03:47,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e15/11274426_1438791473106392_1266529205_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=zMrYTyUjX_kAX8BpKYM&oh=81f2a041f811d098b44cc45c3d116039&oe=5F14CC4C,
79,5eeabb1c13d31358e171d852,Instagram,#urbanart #instaart #instamood #igers #paris #picoftheday #street_art #streetart #streetartparis #bestoftheday #president #chirac #france #jacques #jacques_chirac,art_from_gavroche,2012-09-17 19:45:56,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/e15/11199559_683622561761004_1401041438_n.jpg?_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GlgRnbU1YMUAX9Py2tf&oh=0394b85d080c55720dffba60636008ab&oe=5F14A8D5,
80,5eeabb1c13d31358e171d853,Facebook,"Jacques chirac
en 10 phrases cultes
❤❤❤",pages,2020-01-09 19:20:33,,
81,5eeabb1c13d31358e171d854,Facebook,Ses 10 phrases qui ont marqué la vie politique !,pages,2019-10-02 17:41:08,,
82,5eeabb1c13d31358e171d855,Facebook,,pages,2019-09-28 23:41:45,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71338472_119764999422510_3801812257650769920_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=cjOWfPlOoIwAX8nzAQS&_nc_ht=scontent-cdg2-1.xx&_nc_tp=14&oh=f4301ce2ba6280cbf19359b9df8dfac8&oe=5F0EB80D,
83,5eeabb1c13d31358e171d856,Facebook,“Dans la vie il y a des hauts et des bas. Il faut surmonter les hauts et repriser les bas.” Jacques Chirac,pages,2019-09-27 14:22:28,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71519292_117869716278705_4505867722290102272_n.jpg?_nc_cat=104&_nc_sid=110474&_nc_ohc=2rU_NQXYnC0AX-8UHzv&_nc_ht=scontent-cdg2-1.xx&_nc_tp=14&oh=8d26d8726265d1f345514e7f49d1cff0&oe=5F10EB9B,
84,5eeabb1c13d31358e171d857,Facebook,Jacques Chirac maire de Paris en 1977,pages,2019-09-27 14:22:04,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71221109_117869296278747_961136208224714752_n.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=DW_5JjSy9YgAX_CRaWc&_nc_ht=scontent-cdg2-1.xx&_nc_tp=14&oh=b1196aab592d8e6fcf22dde32ea17db7&oe=5F11A50A,
85,5eeabb1c13d31358e171d858,Facebook,C'était un Jacques chirac ! ❤,pages,2019-09-27 13:16:08,,
86,5eeabb1c13d31358e171d859,Facebook,"Jacques Chirac fait ses adieux
La France pleure.
Jacques Chirac nous a quittés pour entrer dans l’Histoire.
Jacques Chirac a tant donné à la France.
Il a tout donné aux Français qu’il aimait.",pages,2019-09-27 13:10:43,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71048269_117794166286260_5588825257617129472_n.jpg?_nc_cat=107&_nc_sid=110474&_nc_ohc=PDiKMjHaNLAAX9-G_7f&_nc_ht=scontent-cdg2-1.xx&_nc_tp=14&oh=60e3a2da28e4fd52c12af2cf681399c8&oe=5F0E5A41,
87,5eeabb1c13d31358e171d85a,Facebook,,pages,2019-09-27 13:02:21,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71520461_117787409620269_660152695486676992_n.jpg?_nc_cat=101&_nc_sid=dd9801&_nc_ohc=RuI4RO-7VmsAX-76lIU&_nc_ht=scontent-cdt1-1.xx&_nc_tp=14&oh=845a6d4f455c462de769a590689a919b&oe=5F10C81A,
88,5eeabb1c13d31358e171d85b,Facebook,,pages,2019-09-27 13:01:13,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71866085_117786229620387_2440529331030589440_n.jpg?_nc_cat=102&_nc_sid=85a577&_nc_ohc=s612_q17s4sAX9VWBRd&_nc_ht=scontent-cdg2-1.xx&_nc_tp=14&oh=c04a2c7650a7717940e4cf3d89784683&oe=5F122EDD,
